date,amb_temp_max_c,amb_temp_min_c,amb_temp_avg_c,humidity,wind_gust_kph,blower_id,site_id,operational_class,max_op_ambient_temp_c,failure_threshold,max_op_rpm,daily_op_hours,cumulative_op_hours,daily_load_percent,rpm,dust_index,pressure_diff_psi,casing_temperature_c,vibration_mm_s,daily_degradation,degradation_index,maintenance_event,health_score,maintenance_required,failure_event,RUL_days
2025-02-16,27.055555555555557,22.055555555555557,23.944444444444443,88.3,21.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.307143166922284,1039.0997763966477,70.0,2100.0,33.34,9.440394636624392,34.84789270542455,4.297433375448982,0.003271796926369789,0.15793333772201099,0,84.2066662277989,0,0,226.456645636237
2025-02-17,28.333333333333332,22.277777777777775,25.11111111111111,84.6,17.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.335393323162023,1061.4351697198097,80.25214891891376,2407.5644675674125,36.56,10.516199041293762,40.98638802169565,4.668304599508472,0.002582874870770479,0.16051621259278145,0,83.94837874072185,0,0,225.7620341457993
2025-02-18,29.555555555555557,22.444444444444446,25.833333333333332,84.3,18.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.018370344607842,1084.4535400644174,90.24603729809418,2707.3811189428257,36.42,12.040697568319478,46.88354761680347,4.929481279638509,0.002335378947445232,0.1628515915402267,0,83.71484084597733,0,0,225.13398163354663
2025-02-19,28.444444444444443,21.27777777777778,24.777777777777775,86.1,26.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.101368604233336,1106.5549086686508,83.00581153532198,2490.1743460596595,41.59,11.895428863794542,42.07425223989715,4.771779320894035,0.002859852380271516,0.1657114439204982,0,83.42885560795018,0,0,224.36488269392217
2025-02-20,25.33333333333333,20.222222222222225,22.83333333333333,87.4,27.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.433679098034975,1128.9885877666857,86.38453057359297,2591.5359172077888,48.43,12.708714658269443,40.92657555088015,4.726459516921042,0.00435365999639416,0.17006510391689236,0,82.99348960831077,0,0,223.19405467852854
2025-02-21,28.666666666666668,21.333333333333336,24.833333333333332,83.5,19.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.94693233875781,1151.9355201054434,92.62452247697554,2778.7356743092664,36.68,12.746905397171782,44.418611838336766,5.656345187898096,0.002434715276244519,0.1724998191931369,0,82.75001808068632,0,0,222.539287687699
2025-02-22,30.944444444444443,22.88888888888889,26.38888888888889,81.9,17.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,1171.9355201054434,94.29380292587385,2828.8140877762153,43.53,12.657281277629622,46.64192187154304,6.012648030695667,0.002111197812541534,0.17461101700567844,0,82.53889829943215,0,0,221.97152411704607
2025-02-23,29.333333333333332,23.111111111111107,25.72222222222222,82.4,14.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.520493175464047,1193.4560132809074,84.51603445691703,2535.4810337075105,35.0,12.320804603174246,40.26042907962202,5.614472577907399,0.004508191882797538,0.179119208888476,0,82.0880791111524,0,0,220.7591379041766
2025-02-24,29.666666666666668,22.277777777777775,25.944444444444443,79.3,27.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.294441018560807,1214.7504542994682,94.47510122698579,2834.2530368095736,51.67,13.62320579973523,42.931890348837335,5.106016916398875,0.003333538124988537,0.18245274701346453,0,81.75472529865355,0,0,219.8626508495256
2025-02-25,31.72222222222222,22.333333333333332,26.611111111111114,77.9,21.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.041683227634987,1235.7921375271033,85.64488660903876,2569.3465982711627,43.89,12.260319844358886,44.56012634744032,5.4286803190180635,0.002867375533844138,0.18532012254730867,0,81.46798774526913,0,0,219.091528711265
2025-02-26,30.444444444444443,22.61111111111111,26.5,72.4,25.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.587286623159976,1257.3794241502633,79.13821243320777,2374.146372996233,51.1,12.34538578090004,42.33150211767869,5.487123863447287,0.0017439181091846642,0.18706404065649335,0,81.29359593435066,0,0,218.6225375221329
2025-02-27,30.333333333333332,19.111111111111114,24.944444444444446,67.4,12.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,1281.3794241502633,80.83919753460886,2425.1759260382655,31.87,11.559558434484773,43.548921102618245,4.873594310213816,0.0024782460903121618,0.1895422867468055,0,81.04577132531945,0,0,217.95606380714815
2025-02-28,27.722222222222225,20.11111111111111,24.111111111111114,76.4,11.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.701253326460137,1302.0806774767234,74.63624441204489,2239.0873323613464,22.92,10.377758039572148,38.821353679471954,4.745837758442932,0.0030156972966979465,0.19255798404350347,0,80.74420159564966,0,0,217.14505355741684
2025-03-01,28.333333333333332,20.611111111111107,24.333333333333332,77.1,17.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.45241753188722,1325.5330950086106,78.78306302386443,2363.491890715933,36.02,11.732153461409158,37.924796869472885,4.381109723324998,0.004147211470103092,0.19670519551360655,0,80.32948044863934,0,0,216.02974566038765
2025-03-02,30.055555555555557,19.055555555555557,24.777777777777775,77.9,14.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,1345.5330950086106,82.493883183479,2474.81649550437,28.76,11.517617215967658,39.68559321410985,5.132124643496776,0.0022755959302741637,0.1989807914438807,0,80.10192085561194,0,0,215.4177705706729
2025-03-03,29.333333333333332,21.22222222222222,24.61111111111111,75.9,18.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.497672455021338,1367.030767463632,90.62509513565021,2718.7528540695066,33.23,12.24757753422926,38.710155018480826,5.0256312250654425,0.0039049535111195044,0.2028857449550002,0,79.71142550449997,0,0,214.36761300820473
2025-03-04,29.22222222222222,20.555555555555557,24.777777777777775,75.8,11.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.24412959765751,1389.2748970612895,97.04538881816188,2911.3616645448565,30.65,13.419607891547738,44.12380086496148,5.707520164578133,0.0037049370308149462,0.20659068198581515,0,79.34093180141848,0,0,213.37124579658501
2025-03-05,31.666666666666668,19.833333333333332,25.555555555555557,72.2,10.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.879333497038917,1412.1542305583284,75.32472939236072,2259.7418817708217,29.74,9.692742287118813,40.12759226401356,4.1908587710512775,0.0013481507438129388,0.2079388327296281,0,79.20611672703718,0,0,213.00868816435437
2025-03-06,32.44444444444444,19.66666666666667,26.38888888888889,71.5,11.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.066839869689282,1435.2210704280178,87.74979227781944,2632.4937683345834,20.56,10.927941297145768,42.838934675841834,5.282772915580498,0.0049572393071046555,0.21289607203673275,0,78.71039279632672,0,0,211.67553980996382
2025-03-07,33.55555555555556,21.38888888888889,27.333333333333332,70.7,11.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.190020852799886,1458.4110912808178,77.71619242589726,2331.4857727769177,29.2,10.499760180884596,44.57745109151637,5.126902722284055,0.0026472266162545386,0.2155432986529873,0,78.44567013470127,0,0,210.9636222307377
2025-03-08,29.944444444444443,20.500000000000004,25.0,70.9,22.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.476912391627344,1479.8880036724452,88.32287961924241,2649.6863885772723,52.81,12.468500045754991,44.87762533653713,5.087729077750905,0.0033362238981274987,0.21887952255111479,0,78.11204774488853,0,0,210.06641289220676
2025-03-09,29.944444444444443,21.055555555555557,24.777777777777775,76.9,13.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.306472311003148,1501.1944759834482,84.08239344518591,2522.4718033555773,35.17,11.65438739073186,41.60471479060504,4.779605106673016,0.00326979686649816,0.22214931941761296,0,77.7850680582387,0,0,209.18706774832478
2025-03-10,32.27777777777778,20.500000000000004,26.333333333333336,72.9,19.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.28696382188573,1524.481439805334,72.1836592190673,2165.509776572019,47.4,10.443029913638862,38.059149886589445,4.032906672532779,0.004217214465223485,0.22636653388283645,0,77.36334661171635,0,0,208.05293397423665
2025-03-11,28.833333333333332,21.166666666666664,25.0,74.1,26.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.71304351267758,1546.1944833180116,91.49807894097938,2744.942368229382,52.46,12.401067299122937,44.34633222312968,5.319351547862124,0.004639063760532596,0.23100559764336906,0,76.89944023566309,0,0,206.80535244041738
2025-03-12,27.83333333333333,20.944444444444443,23.944444444444443,80.6,26.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.086470514993117,1566.2809538330048,80.76499501033888,2422.9498503101663,45.44,11.393978761565325,41.30567144538717,4.837226622668471,0.001481134727856572,0.23248673237122564,0,76.75132676287744,0,0,206.40703147934482
2025-03-13,30.444444444444443,21.0,24.72222222222222,78.2,17.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.30006917899478,1586.5810230119996,81.26269833138512,2437.8809499415534,31.4,12.671727912548757,42.540870124753106,4.7137954659270225,0.0027009292912042833,0.2351876616624299,0,76.48123383375702,0,0,205.68067166154592
2025-03-14,28.166666666666668,18.944444444444443,23.72222222222222,78.7,24.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.620821570997585,1607.2018445829972,77.51173312097217,2325.351993629165,48.97,12.570909623551346,42.03839559483186,5.210784257310757,0.003530901740818679,0.2387185634032486,0,76.12814365967515,0,0,204.73110768981252
2025-03-15,26.833333333333332,18.666666666666664,22.444444444444446,79.2,27.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.745741116080644,1629.9475856990778,80.42001706318712,2412.6005118956136,53.87,11.843826656212643,37.453900341062926,4.927164317621727,0.0025853684098844153,0.241303931813133,0,75.86960681868669,0,0,204.03582561291321
2025-03-16,27.055555555555557,18.333333333333332,22.055555555555557,73.4,23.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.21363860410585,1652.1612243031836,87.99523308486442,2639.856992545933,53.58,12.465227001635755,43.10725280599845,5.005160177668587,0.0036449398549544183,0.24494887166808743,0,75.50511283319126,0,0,203.0555934174409
2025-03-17,25.444444444444443,18.055555555555557,21.5,75.2,15.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.03572803110165,1675.1969523342852,83.67528961344516,2510.258688403355,39.23,11.296321170481466,36.879685826189494,4.915084815288514,0.0036472203114837135,0.24859609197957114,0,75.14039080204289,0,0,202.07474793971994
2025-03-18,26.666666666666668,16.77777777777778,21.611111111111114,75.4,15.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.3591210304952,1696.5560733647803,87.30063401597737,2619.0190204793207,32.99,11.019685514665557,39.822832892629016,5.461993959707368,0.0044598728900525275,0.2530559648696237,0,74.69440351303763,0,0,200.87535613395352
2025-03-19,27.444444444444446,19.166666666666668,22.61111111111111,76.3,17.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.23780953661507,1718.7938829013954,87.53345297750191,2626.0035893250574,31.35,11.884736144995891,37.71494561378884,5.432889255595732,0.0037938517234656485,0.2568498165930893,0,74.31501834069107,0,0,199.85507713013558
2025-03-20,29.333333333333332,19.61111111111111,23.5,72.2,15.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.938385590951004,1741.7322684923463,94.24463158869717,2827.338947660915,33.97,12.059744535473762,40.649805481022845,5.403615897004122,0.0020770134767946077,0.25892683006988393,0,74.10731699301161,0,0,199.29650673901742
2025-03-21,30.166666666666668,17.444444444444443,23.333333333333332,74.9,10.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.535980190419643,1763.268248682766,82.60049694394934,2478.01490831848,27.79,11.399314489684942,42.359534630506225,5.259723127795005,0.0030315173239095906,0.26195834739379353,0,73.80416526062065,0,0,198.48124201579049
